"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16","WT18"
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-04-26","0.0","0.0",,,"11.7","1.7","11.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-04-27","0.0","0.0",,,"10.0","0.0","8.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-04-28","0.0","0.0",,,"12.8","4.4","12.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-04-29","0.0","0.0",,,"19.4","-1.7","18.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-04-30","0.0","0.0",,,"23.3","6.1","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-01","5.8","0.0",,,"27.2","10.0","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-02","0.0","0.0",,,"28.9","12.2","27.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-03","8.6","0.0",,,"27.2","7.8","13.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-04","0.0","0.0",,,"27.2","6.1","25.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-05","0.0","0.0",,,"27.2","9.4","27.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-06","0.8","0.0",,,"27.8","13.3","27.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-07","0.0","0.0",,,"30.6","14.4","26.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-08","3.0","0.0",,,"26.1","13.3","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-09","0.0","0.0",,,"21.7","8.3","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-10","0.0","0.0",,,"21.7","3.9","18.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-11","0.0","0.0",,,"18.9","2.8","13.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-12","0.0","0.0",,,"22.8","3.9","22.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-13","0.0","0.0",,,"23.9","10.0","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-14","0.0","0.0",,,"23.3","8.9","12.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-15","6.4","0.0",,,"13.9","5.6","10.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-16","3.0","0.0",,,"16.7","6.7","15.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-17","0.0","0.0",,,"18.9","6.7","15.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-18","0.0","0.0",,,"16.1","4.4","11.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-19","20.6","0.0",,,"11.7","6.1","8.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-20","0.0","0.0",,,"10.0","7.2","10.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-21","0.0","0.0",,,"16.7","2.8","14.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-22","3.0","0.0",,,"25.0","5.0","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-23","0.0","0.0",,,"30.6","12.8","30.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-24","0.0","0.0",,,"30.6","12.8","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-25","0.0","0.0",,,"20.6","10.0","10.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-26","35.3","0.0",,,"10.0","3.9","8.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-27","0.0","0.0",,,"9.4","3.9","7.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-28","10.2","0.0",,,"15.0","6.1","12.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-29","0.0","0.0",,,"12.2","6.7","11.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-30","0.0","0.0",,,"11.7","1.7","9.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-05-31","0.0","0.0",,,"13.3","5.0","12.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-01","0.0",,,,"20.6","0.6","18.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-02","0.0",,,,"24.4","2.2","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-03","0.0",,,,"28.9","8.9","28.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-04","0.0",,,,"29.4","12.2","29.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-05","0.0",,,,"31.1","13.9","31.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-06","0.0",,,,"31.7","16.1","25.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-07","0.0",,,,"25.0","17.2","23.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-08","13.5",,,,"23.9","10.0","16.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-09","0.0",,,,"20.6","13.9","20.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-10","9.7",,,,"24.4","16.7","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-11","7.4",,,,"22.8","14.4","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-12","0.0",,,,"25.0","12.2","25.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-13","0.0",,,,"26.7","14.4","26.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-14","0.0",,,,,"15.0","28.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-15","0.0",,,,,"14.4","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-16","0.0",,,,"28.3","15.6","33.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-17","0.0",,,,"28.3","16.7","25.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-18","9.1",,,,"25.0","17.2","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-19","9.9",,,,"26.1","16.1","25.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-20","1.0",,,,"25.0","16.1","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-21","0.0",,,,"23.3","15.0","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-22","0.0",,,,"25.0","13.9","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-23","0.0",,,,"25.6","10.0","25.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-24","0.0",,,,"25.0","8.9","23.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-25","0.0",,,,"27.2","16.7","27.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-26","8.9",,,,"27.2","11.7","21.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-27","0.0",,,,"21.7","11.1","20.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-28","0.0",,,,"23.9","11.7","21.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-29","0.0",,,,"22.8","7.2","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-06-30","0.0",,,,"30.0","10.0","28.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-01","2.0","0.0",,,"29.4","20.0","21.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-02","14.5","0.0",,,"26.7","15.6","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-03","0.0","0.0",,,"24.4","11.1","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-04","0.5","0.0",,,"26.7","7.2","16.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-05","0.0","0.0",,,"27.2","16.1","23.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-06","10.2","0.0",,,"28.3","12.8","17.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-07","3.0","0.0",,,"28.3","12.8","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-08","11.7","0.0",,,"26.7","12.8","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-09","3.0","0.0",,,"27.2","12.8","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-10","0.0","0.0",,,"27.2","11.7","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-11","0.0","0.0",,,"27.8","10.6","20.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-12","1.5","0.0",,,"24.4","12.2","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-13","0.0","0.0",,,"27.8","11.7","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-14","19.1","0.0",,,"20.6","16.1","20.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-15","0.0","0.0",,,"21.7","6.7","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-16","0.0","0.0",,,"26.1","6.7","26.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-17","0.0","0.0",,,"29.4","11.1","29.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-18","0.0","0.0",,,"31.1","13.9","31.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-19","1.8","0.0",,,"31.1","20.0","29.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-20","0.0","0.0",,,"29.4","12.8","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-21","11.7","0.0",,,"28.9","13.9","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-22","5.6","0.0",,,"25.6","17.2","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-23","0.0","0.0",,,"26.1","15.0","26.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-24","0.0","0.0",,,"27.8","10.6","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-25","0.0","0.0",,,"27.8","13.9","27.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-26","0.0","0.0",,,"31.1","11.7","31.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-27","29.7","0.0",,,"31.1","16.7","30.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-28","0.0","0.0",,,"30.6","15.0","27.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-29","0.0","0.0",,,"27.2","18.3","27.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-30","0.0","0.0",,,"27.2","17.2","23.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-07-31","0.0","0.0",,,"26.1","15.6","26.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-01","0.0",,,,"26.7","17.8","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-02","0.0",,,,"27.8","20.0","27.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-03","0.0",,,,"28.3","20.6","25.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-04","0.0",,,,"30.6","22.8","28.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-05","3.3",,,,"30.0","20.6","30.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-06","0.0",,,,"30.0","18.3","29.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-07","0.0",,,,"29.4","15.6","25.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-08","0.0",,,,"30.0","19.4","30.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-09","0.5",,,,"30.0","21.1","30.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-10","0.0",,,,"30.0","15.6","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-11","0.0",,,,"22.2","11.1","17.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-12","0.0",,,,"17.2","10.6","17.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-13","0.0",,,,"20.6","12.8","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-14","0.0",,,,"18.9","16.1","17.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-15","25.4",,,,"20.6","17.2","18.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-16","0.0",,,,"23.3","14.4","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-17","0.0",,,,"21.1","15.0","16.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-18","1.3",,,,"22.8","12.8","21.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-19","0.0",,,,"21.7","12.8","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-20","3.0",,,,"20.6","12.2","17.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-21","0.0",,,,"23.9","17.2","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-22","0.0",,,,"25.0","13.9","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-23","0.5",,,,"23.3","17.2","7.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-24","0.0",,,,"24.4","15.0","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-25","0.0",,,,"26.1","15.0","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-26","0.0",,,,"27.2","11.7","25.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-27","0.0",,,,"27.8","11.7","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-28","0.0",,,,"33.9","11.7","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-29","2.0",,,,"29.4","15.0","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-30","0.0",,,,"27.2","11.7","25.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-08-31","0.0",,,,"28.9","11.1","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-01","12.7","0.0",,,"24.4","17.8","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-02","0.5","0.0",,,"29.4","16.1","28.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-03","5.6","0.0",,,"28.3","16.1","22.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-04","0.0","0.0",,,"22.2","7.8","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-05","0.0","0.0",,,"23.9","4.4","21.1",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-06","11.9","0.0",,,"26.7","11.7","16.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-07","0.0","0.0",,,"21.1","11.1","17.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-08","0.0","0.0",,,"20.6","10.0","18.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-09","0.0","0.0",,,"19.4","2.2","18.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-10","0.0","0.0",,,"19.4","3.9","17.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-11","0.0","0.0",,,"23.9","6.7","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-12","0.0","0.0",,,"30.6","11.1","28.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-13","0.0","0.0",,,"28.9","14.4","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-14","0.0","0.0",,,"26.1","17.2","21.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-15","0.0","0.0",,,"30.0","15.6","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-16","8.1","0.0",,,"28.3","18.9","25.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-17","4.1","0.0",,,"25.6","16.7","23.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-18","0.0","0.0",,,"23.9","9.4","17.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-19","0.0","0.0",,,"22.2","6.1","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-20","0.0","0.0",,,"26.1","8.3","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-21","0.0","0.0",,,"25.6","7.8","24.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-22","0.0","0.0",,,"24.4","4.4","20.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-23","0.0","0.0",,,"24.4","6.1","23.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-24","14.2","0.0",,,"24.4","14.4","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-25","0.0","0.0",,,"30.0","16.7","26.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-26","0.0","0.0",,,"26.7","15.6","21.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-27","21.1","0.0",,,"26.7","15.0","18.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-28","0.0","0.0",,,"20.0","10.0","13.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-29","0.0","0.0",,,"13.9","5.0","12.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-09-30","0.0","0.0",,,"12.8","6.7","9.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-01","3.0",,,,"12.8","0.6","10.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-02","0.0",,,,"15.6","-0.6","13.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-03","0.0",,,,"13.3","1.1","9.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-04","0.0",,,,"15.0","-2.8","12.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-05","0.0",,,,"15.6","-1.7","5.0",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-06","0.0",,,,"16.1","1.1","16.7",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-07","0.0",,,,"21.1","2.2","10.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-08","0.0",,,,"16.7","6.7","13.3",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-09","0.0",,,,"19.4","8.9","13.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-10","0.0",,,,"22.8","5.0","18.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-11","0.0",,,,"23.3","6.7","19.4",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-12","0.0",,,,"25.6","7.2","20.6",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-13","0.0",,,,"26.7","11.7","17.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-14","0.0",,,,"25.0","8.9","17.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-15","7.4",,,,"17.8","11.7","12.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-16","0.0",,,,"16.7","9.4","12.2",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-17","0.0",,,,"21.7","5.6","17.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-18","13.0",,,,"17.8","3.3","3.9",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-19","0.0",,,,"6.7","-1.7","2.8",,,,,,,,,
"USC00430563","BENNINGTON 2 NNW, VT US","42.91667","-73.21667","203.9","1930-10-20","0.0",,,,"5.6","-0.6","2.8",,,,,,,,,
